date,open,high,low,close,adj_close,volume,H-L,O-C,7_DAYS_MA,14_DAYS_MA,21_DAYS_MA,7_DAYS_STD_DEV
2021-03-05,120.98,121.935,117.57,121.42,121.42,153766601.0,4.365000000000009,0.4399999999999977,122.68142857142857,125.68500000000002,129.1690476190476,2.751141754323518
2021-03-08,120.93,121.0,116.21,116.36,116.36,154376610.0,4.790000000000006,-4.570000000000007,122.02,124.48285714285714,128.16761904761904,3.638905513108949
2021-03-09,119.03,122.06,118.79,121.085,121.085,129525780.0,3.269999999999996,2.0549999999999926,121.99499999999999,123.78607142857142,127.42119047619046,3.645592087256615
2021-03-10,121.69,122.17,119.45,119.98,119.98,111943326.0,2.719999999999999,-1.7099999999999937,120.87928571428571,123.09107142857144,126.615,2.6301622709312014
2021-03-11,122.54,123.21,121.26,121.96,121.96,103026514.0,1.9499999999999886,-0.5800000000000125,120.42785714285715,122.52607142857143,125.94595238095238,1.9691069404322739
2021-03-12,120.4,121.17,119.16,121.03,121.03,88105050.0,2.010000000000005,0.6299999999999955,120.28071428571427,122.17107142857142,125.26214285714286,1.8624097932776897
2021-03-15,121.41,124.0,120.42,123.99,123.99,92590555.0,3.5799999999999983,2.5799999999999983,120.83214285714287,122.03750000000001,124.73166666666665,2.3244710099702006
2021-03-16,125.7,127.22,124.715,125.57,125.57,115227936.0,2.5049999999999955,-0.13000000000000966,121.42499999999998,122.05321428571428,124.265,2.945628116378814
2021-03-17,124.05,125.8599,122.336,124.76,124.76,111932636.0,3.5238999999999976,0.710000000000008,122.625,122.32249999999999,123.86357142857142,2.1388606780249644
2021-03-18,122.88,123.18,120.32,120.53,120.53,121469755.0,2.8600000000000136,-2.3499999999999943,122.5457142857143,122.27035714285714,123.37261904761905,2.2144138211793147
2021-03-19,119.9,121.43,119.675,119.99,119.99,185549522.0,1.7550000000000097,0.0899999999999892,122.54714285714286,121.71321428571427,122.90976190476191,2.2124851358126434
2021-03-22,120.33,123.87,120.26,123.39,123.39,111912284.0,3.6099999999999994,3.0600000000000023,122.75142857142858,121.58964285714285,122.60119047619045,2.215253398383361
2021-03-23,123.33,124.24,122.14,122.54,122.54,95467142.0,2.0999999999999943,-0.789999999999992,122.96714285714286,121.62392857142856,122.43642857142859,2.0896468145419256
2021-03-24,122.82,122.9,120.065,120.09,120.09,88530485.0,2.835000000000008,-2.7299999999999898,122.41,121.62107142857144,122.16166666666666,2.28249132893601
2021-03-25,119.54,121.66,119.0,120.59,120.59,98844681.0,2.6599999999999966,1.0499999999999972,121.69857142857143,121.56178571428572,121.93500000000002,1.8727202013067399
2021-03-26,120.35,121.48,118.92,121.21,121.21,94071234.0,2.5600000000000023,0.8599999999999994,121.19142857142856,121.9082142857143,121.94547619047619,1.2979782814242369
2021-03-29,121.65,122.58,120.7299,121.39,121.39,80819203.0,1.8500999999999976,-0.2600000000000051,121.31428571428572,121.92999999999999,121.95166666666667,1.2652253704761984
2021-03-30,120.11,120.4031,118.86,119.9,119.9,85671919.0,1.5430999999999955,-0.20999999999999375,121.30142857142857,121.92428571428572,121.57595238095237,1.2812809810429338
2021-03-31,121.65,123.52,121.15,122.15,122.15,118323826.0,2.3699999999999903,0.5,121.12428571428572,121.93785714285715,121.43452380952381,0.9990304823994592
2021-04-01,123.66,124.18,122.49,123.0,123.0,75089134.0,1.690000000000012,-0.6599999999999966,121.19000000000001,122.07857142857142,121.47928571428572,1.115959975388032
2021-04-05,123.87,126.1601,123.07,125.9,125.9,88651175.0,3.0901000000000067,2.030000000000001,122.02,122.215,121.75404761904763,1.9842714868018274
2021-04-06,126.5,127.13,125.65,126.21,126.21,80171253.0,1.4799999999999898,-0.29000000000000625,122.82285714285715,122.26071428571429,121.98214285714286,2.402191459797745
2021-04-07,125.83,127.92,125.14,127.9,127.9,83466716.0,2.780000000000001,2.0700000000000074,123.77857142857144,122.48500000000001,122.53166666666667,2.927043039038269
2021-04-08,128.95,130.39,128.52,130.36,130.36,88844591.0,1.8699999999999761,1.410000000000025,125.05999999999999,123.18714285714286,122.97333333333333,3.5944633350012256
2021-04-09,129.8,133.04,129.47,132.995,132.995,106686703.0,3.569999999999993,3.194999999999993,126.93071428571429,124.11607142857143,123.59309523809523,3.859244775613062
2021-04-12,132.52,132.85,130.63,131.24,131.24,91419983.0,2.219999999999999,-1.2800000000000011,128.2292857142857,124.67678571428571,124.03500000000001,3.4945987234726577
2021-04-13,132.44,134.66,131.93,134.43,134.43,91266545.0,2.7299999999999898,1.990000000000009,129.86214285714286,125.52607142857143,124.67309523809523,3.3094106438345374
2021-04-14,134.94,135.0,131.655,132.03,132.03,87222782.0,3.344999999999999,-2.9099999999999966,130.73785714285717,126.37892857142857,125.05595238095239,2.8678125478359515
2021-04-15,133.82,135.0,133.64,134.5,134.5,89347102.0,1.3600000000000136,0.6800000000000068,131.92214285714286,127.37249999999999,125.48119047619048,2.3516162122092363
2021-04-16,134.3,134.67,133.28,134.16,134.16,84922386.0,1.3899999999999864,-0.14000000000001478,132.8164285714286,128.29749999999999,125.92880952380953,1.65392138639733
2021-04-19,133.51,135.47,133.34,134.84,134.84,94264215.0,2.1299999999999955,1.3300000000000125,133.45642857142857,129.25821428571427,126.6102380952381,1.3908232402846248
2021-04-20,135.02,135.53,131.81,133.11,133.11,94812349.0,3.719999999999999,-1.9099999999999966,133.47285714285715,130.2017857142857,127.235,1.3851319345795232
2021-04-21,132.36,133.75,131.3001,133.5,133.5,68847136.0,2.4499000000000137,1.1399999999999864,133.7957142857143,131.01250000000002,127.71642857142858,0.9829353512634724
2021-04-22,133.04,134.15,131.41,131.94,131.94,84566456.0,2.740000000000009,-1.0999999999999943,133.44,131.65107142857144,128.1640476190476,1.1512746559074747
2021-04-23,132.16,135.12,132.16,134.32,134.32,78756779.0,2.960000000000008,2.1599999999999966,133.76714285714286,132.2525,128.84166666666667,0.999144872474464
2021-04-26,134.83,135.06,133.56,134.72,134.72,66905069.0,1.5,-0.11000000000001364,133.79857142857142,132.86035714285714,129.5145238095238,1.0290518058140472
2021-04-27,135.01,135.41,134.11,134.39,134.39,66015804.0,1.299999999999983,-0.6200000000000045,133.83142857142857,133.32392857142855,130.14214285714286,1.0460469806446633
2021-04-28,134.31,135.02,133.08,133.58,133.58,107760097.0,1.9399999999999977,-0.7299999999999898,133.65142857142857,133.55392857142857,130.72261904761905,0.9473195267257054
2021-04-29,136.47,137.07,132.45,133.48,133.48,151100953.0,4.6200000000000045,-2.990000000000009,133.7042857142857,133.58857142857144,131.36928571428572,0.9220603223741769
2021-04-30,131.78,133.56,131.065,131.46,131.46,109839466.0,2.4950000000000045,-0.3199999999999932,133.41285714285715,133.6042857142857,131.81261904761905,1.2584211574529973
2021-05-03,132.04,134.07,131.83,132.54,132.54,75135100.0,2.2399999999999807,0.5,133.49857142857144,133.46928571428572,132.26690476190475,1.157791411430611
2021-05-04,131.19,131.4899,126.7,127.85,127.85,137564718.0,4.789900000000003,-3.3400000000000034,132.5742857142857,133.1707142857143,132.3597619047619,2.355644689838322
2021-05-05,129.2,130.45,127.97,128.1,128.1,84000900.0,2.4799999999999898,-1.0999999999999943,131.6285714285714,132.71357142857144,132.4497619047619,2.659852305244773
2021-05-06,127.89,129.75,127.13,129.74,129.74,78128334.0,2.6200000000000045,1.8500000000000085,130.96428571428572,132.39785714285713,132.53738095238097,2.4255986006407335
2021-05-07,130.85,131.2582,129.475,130.21,130.21,78973273.0,1.7831999999999937,-0.6399999999999864,130.48285714285714,132.06714285714287,132.5302380952381,2.137199992870472
2021-05-10,129.41,129.54,126.81,126.85,126.85,88071229.0,2.7299999999999898,-2.5600000000000023,129.53571428571428,131.61999999999998,132.23761904761906,2.055114409977477
2021-05-11,123.5,126.27,122.77,125.91,125.91,126142826.0,3.5,2.4099999999999966,128.74285714285713,131.07785714285714,131.98380952380953,2.2503163798732246
2021-05-12,123.4,124.64,122.25,122.77,122.77,112172282.0,2.3900000000000006,-0.6300000000000097,127.34714285714286,130.42285714285714,131.42857142857142,2.51674865839359
2021-05-13,124.58,126.15,124.26,124.97,124.97,105861339.0,1.8900000000000006,0.39000000000000057,126.93571428571428,129.755,131.09238095238095,2.652582748586258
2021-05-14,126.25,127.89,125.85,127.45,127.45,81917951.0,2.0400000000000063,1.2000000000000028,126.84285714285716,129.2357142857143,130.75666666666666,2.616159489823333
2021-05-17,126.82,126.93,125.17,126.27,126.27,74244624.0,1.7600000000000051,-0.5499999999999972,126.34714285714287,128.65571428571428,130.38095238095238,2.2832850186064717
2021-05-18,126.56,126.99,124.78,124.85,124.85,63342929.0,2.2099999999999937,-1.710000000000008,125.58142857142857,128.03214285714284,129.90523809523808,1.5543426110041993
2021-05-19,123.16,124.915,122.86,124.69,124.69,92611989.0,2.055000000000007,1.5300000000000011,125.27285714285713,127.4042857142857,129.50428571428571,1.4727945578139088
2021-05-20,125.23,127.72,125.1,127.31,127.31,76857123.0,2.6200000000000045,2.0799999999999983,125.47285714285715,127.10785714285714,129.2095238095238,1.6572438392884632
2021-05-21,127.82,128.0,125.21,125.43,125.43,79295436.0,2.7900000000000063,-2.3899999999999864,125.85285714285715,126.6,128.89952380952383,1.1665006684636556
2021-05-24,126.01,127.94,125.94,127.1,127.1,63092945.0,2.0,1.0899999999999892,126.15714285714286,126.54642857142856,128.5557142857143,1.1755950874030103
2021-05-25,127.82,128.32,126.32,126.9,126.9,72009482.0,2.0,-0.9199999999999875,126.07857142857142,126.46071428571429,128.18333333333334,1.090052423379988
2021-05-26,126.955,127.39,126.42,126.85,126.85,56575920.0,0.9699999999999989,-0.10500000000000398,126.16142857142857,126.25428571428571,127.82428571428571,1.1283975152326564
2021-05-27,126.44,127.64,125.08,125.28,125.28,94625601.0,2.5600000000000023,-1.1599999999999966,126.22285714285714,125.90214285714286,127.42904761904761,1.0543831417118141
2021-05-28,125.57,125.8,124.55,124.61,124.61,71311109.0,1.25,-0.9599999999999937,126.21142857142857,125.74214285714287,127.00666666666666,1.074017823742488
2021-06-01,125.08,125.35,123.94,124.28,124.28,67637118.0,1.4099999999999966,-0.7999999999999972,125.77857142857142,125.62571428571428,126.6647619047619,1.1642655563558661
2021-06-02,124.28,125.24,124.05,125.06,125.06,59278862.0,1.1899999999999977,0.7800000000000011,125.72571428571429,125.78928571428571,126.30857142857143,1.1908240444180922
2021-06-03,124.68,124.85,123.13,123.54,123.54,76229170.0,1.7199999999999989,-1.1400000000000006,125.21714285714286,125.68714285714286,126.10333333333334,1.2640241860263548
2021-06-04,124.07,126.16,123.85,125.89,125.89,75169343.0,2.3100000000000023,1.8200000000000074,125.07285714285715,125.57571428571428,125.99809523809525,1.0848611936677786
2021-06-07,126.17,126.32,124.8321,125.9,125.9,71057550.0,1.4878999999999962,-0.269999999999996,124.93714285714285,125.54928571428572,125.81523809523809,0.8620269579270555
2021-06-08,126.6,128.46,126.2101,126.74,126.74,74403774.0,2.249900000000011,0.14000000000000057,125.14571428571428,125.68428571428572,125.64999999999998,1.102026272265942
2021-06-09,127.21,127.75,126.52,127.13,127.13,56877937.0,1.230000000000004,-0.0799999999999983,125.50571428571428,125.85857142857142,125.66333333333333,1.2929276486966754
2021-06-10,127.02,128.19,125.94,126.11,126.11,71186421.0,2.25,-0.9099999999999966,125.76714285714286,125.77285714285715,125.67285714285715,1.1842256863422824
2021-06-11,126.53,127.44,126.1,127.35,127.35,53522373.0,1.3400000000000034,0.8199999999999932,126.0942857142857,125.91,125.89095238095238,1.2695518519399815
2021-06-14,127.82,130.54,127.07,130.48,130.48,96906490.0,3.469999999999999,2.6599999999999966,127.08571428571429,126.15142857142858,126.15333333333332,1.6072840149656578
2021-06-15,129.94,130.6,129.39,129.64,129.64,62746332.0,1.210000000000008,-0.30000000000001137,127.62142857142858,126.34714285714286,126.25761904761904,1.7600135280871494
2021-06-16,130.37,130.89,128.461,130.15,130.15,91339351.0,2.4289999999999736,-0.21999999999999886,128.22857142857143,126.58285714285715,126.44238095238094,1.7998095137309396
2021-06-17,129.8,132.55,129.65,131.79,131.79,96721669.0,2.9000000000000057,1.9899999999999807,128.95,127.04785714285713,126.77285714285715,2.0920723378193067
2021-06-18,130.71,131.51,130.24,130.46,130.46,108953309.0,1.2699999999999818,-0.25,129.4257142857143,127.46571428571428,127.04761904761905,1.9851184443496777
2021-06-21,130.3,132.41,129.21,132.3,132.3,79663316.0,3.1999999999999886,2.0,130.31,128.03857142857143,127.2852380952381,1.604057355583639
2021-06-22,132.13,134.08,131.62,133.98,133.98,74783618.0,2.460000000000008,1.8499999999999943,131.25714285714284,128.6757142857143,127.69238095238094,1.520183259629914
2021-06-23,133.77,134.32,133.23,133.7,133.7,60214200.0,1.0900000000000034,-0.0700000000000216,131.71714285714285,129.40142857142857,128.00666666666666,1.7198906388272603
2021-06-24,134.45,134.64,132.93,133.41,133.41,68710998.0,1.7099999999999795,-1.039999999999992,132.25571428571428,129.9385714285714,128.31666666666666,1.5421290168995803
2021-06-25,133.46,133.89,132.81,133.11,133.11,70783746.0,1.079999999999984,-0.3499999999999943,132.67857142857142,130.45357142857142,128.6147619047619,1.2458655434607209
2021-06-28,133.41,135.245,133.35,134.78,134.78,62111303.0,1.8950000000000102,1.3700000000000045,133.1057142857143,131.02785714285713,129.06714285714287,1.3941766643543618
2021-06-29,134.8,136.49,134.35,136.33,136.33,64556081.0,2.140000000000015,1.5300000000000011,133.9442857142857,131.685,129.6252380952381,1.2997545555848369
2021-06-30,136.17,137.41,135.87,136.96,136.96,63261393.0,1.539999999999992,0.7900000000000205,134.60999999999999,132.45999999999998,130.2290476190476,1.495816388019692
2021-07-01,136.6,137.33,135.76,137.27,137.27,52485781.0,1.5700000000000216,0.6700000000000159,135.08,133.16857142857143,130.81047619047618,1.7586547889418918
2021-07-02,137.9,140.0,137.745,139.96,139.96,78945572.0,2.2549999999999955,2.0600000000000023,135.9742857142857,133.84571428571428,131.59238095238095,2.4107043033306095
2021-07-06,140.07,143.15,140.07,142.02,142.02,108181793.0,3.0800000000000125,1.950000000000017,137.20428571428573,134.73000000000002,132.3604761904762,3.0070409438676733
2021-07-07,143.535,144.89,142.66,144.57,144.57,104911589.0,2.2299999999999898,1.0349999999999966,138.8414285714286,135.76000000000002,133.2495238095238,3.4876612439258117
2021-07-08,141.58,144.06,140.665,143.24,143.24,105575458.0,3.3950000000000102,1.6599999999999966,140.05,136.57785714285714,134.0352380952381,3.306821232946786
2021-07-09,142.75,145.65,142.6522,145.11,145.11,99890800.0,2.9978000000000122,2.3600000000000136,141.30428571428573,137.62428571428572,134.89142857142858,3.3257322859929834
2021-07-12,146.21,146.32,144.0,144.5,144.5,76299719.0,2.319999999999993,-1.710000000000008,142.3814285714286,138.49571428571429,135.76714285714286,2.874632895817307
2021-07-13,144.03,147.46,143.63,145.64,145.64,100827099.0,3.8300000000000125,1.6099999999999852,143.57714285714286,139.32857142857145,136.63809523809525,2.002687480077129
2021-07-14,148.1,149.57,147.68,149.15,149.15,127050785.0,1.8899999999999864,1.0500000000000114,144.89000000000001,140.43214285714285,137.52714285714288,2.2350391495453485
2021-07-15,149.24,150.0,147.09,148.48,148.48,106820297.0,2.9099999999999966,-0.7600000000000193,145.81285714285715,141.50857142857143,138.42428571428573,2.185632740464593
2021-07-16,148.46,149.76,145.88,146.39,146.39,93251426.0,3.8799999999999955,-2.0700000000000216,146.07285714285715,142.45714285714286,139.19761904761904,2.120422240071713
2021-07-19,143.75,144.07,141.67,142.45,142.45,121434571.0,2.4000000000000057,-1.3000000000000114,145.96,143.00500000000002,139.7052380952381,2.308968023454122
2021-07-20,143.46,147.0997,142.96,146.15,146.15,96350036.0,4.139700000000005,2.6899999999999977,146.10857142857142,143.70642857142857,140.45238095238096,2.278416325516749
2021-07-21,145.53,146.13,144.63,145.4,145.4,74993460.0,1.5,-0.12999999999999545,146.23714285714286,144.30928571428572,141.07619047619048,2.1964343399073156
2021-07-22,145.935,148.195,145.81,146.8,146.8,77338156.0,2.384999999999991,0.8650000000000091,146.40285714285713,144.98999999999998,141.68666666666667,2.187614486800039
2021-07-23,147.55,148.7177,146.92,148.56,148.56,71447416.0,1.7977000000000203,1.009999999999991,146.31857142857143,145.6042857142857,142.39428571428573,2.072465750190953
2021-07-26,148.27,149.83,147.7,148.99,148.99,72434089.0,2.130000000000024,0.7199999999999989,146.39142857142858,146.10214285714287,143.13619047619048,2.16788244278018
2021-07-27,149.12,149.21,145.55,146.77,146.77,104818578.0,3.6599999999999966,-2.3499999999999943,146.4457142857143,146.2592857142857,143.78666666666666,2.1725933592741593
2021-07-28,144.81,146.97,142.54,144.98,144.98,118931191.0,4.430000000000007,0.1699999999999875,146.80714285714288,146.38357142857143,144.27238095238096,1.5049442324742008
2021-07-29,144.685,146.55,144.58,145.64,145.64,54323047.0,1.9699999999999989,0.9549999999999841,146.73428571428573,146.42142857142858,144.71571428571428,1.5536178974988681
2021-07-30,144.38,146.33,144.11,145.86,145.86,70440626.0,2.219999999999999,1.4800000000000182,146.79999999999998,146.51857142857145,145.1395238095238,1.4964513579354626
2021-08-02,146.36,146.95,145.25,145.52,145.52,62879961.0,1.6999999999999886,-0.8400000000000034,146.61714285714285,146.51,145.53238095238095,1.5727122462561423
2021-08-03,145.81,148.045,145.18,147.36,147.36,64786618.0,2.8649999999999807,1.5500000000000114,146.4457142857143,146.38214285714284,145.8847619047619,1.3791284342277483
2021-08-04,147.27,147.79,146.28,146.95,146.95,56368271.0,1.509999999999991,-0.3200000000000216,146.15428571428572,146.27285714285716,146.1195238095238,0.8754400254132085
2021-08-05,146.98,147.84,146.17,147.06,147.06,46397674.0,1.670000000000016,0.0800000000000125,146.19571428571427,146.32071428571427,146.23809523809524,0.9153843845231403
2021-08-06,146.35,147.11,145.63,146.14,146.14,54126813.0,1.4800000000000182,-0.21000000000000796,146.36142857142858,146.58428571428573,146.3761904761905,0.7483855639850207
2021-08-09,146.2,146.7,145.52,146.09,146.09,48908689.0,1.1799999999999784,-0.10999999999998522,146.4257142857143,146.57999999999998,146.42285714285714,0.6933939991775628
2021-08-10,146.44,147.71,145.3,145.6,145.6,69023081.0,2.4099999999999966,-0.8400000000000034,146.38857142857142,146.59428571428572,146.4752380952381,0.7344936707563748
2021-08-11,146.05,146.72,145.53,145.86,145.86,48493463.0,1.1899999999999977,-0.18999999999999773,146.43714285714285,146.52714285714288,146.48571428571427,0.6764297028201535
2021-08-12,146.19,149.05,145.84,148.89,148.89,73779113.0,3.210000000000008,2.6999999999999886,146.65571428571428,146.5507142857143,146.47333333333333,1.1236674647905227
2021-08-13,148.97,149.4444,148.27,149.1,149.1,58846293.0,1.1743999999999915,0.12999999999999545,146.96285714285713,146.55857142857144,146.50285714285715,1.4607841990488024
2021-08-16,148.535,151.19,146.47,151.12,151.12,103558782.0,4.719999999999999,2.585000000000008,147.54285714285714,146.86928571428572,146.72809523809525,2.149455080446505
2021-08-17,150.23,151.68,149.09,150.19,150.19,92229735.0,2.5900000000000034,-0.03999999999999204,148.12142857142857,147.24142857142857,147.09666666666666,2.2515581906125344
2021-08-18,149.8,150.72,146.15,146.36,146.36,86325990.0,4.569999999999993,-3.4399999999999977,148.16000000000003,147.29285714285714,147.10666666666668,2.212939221939928
2021-08-19,145.03,148.0,144.5,146.7,146.7,86960310.0,3.5,1.6699999999999875,148.31714285714287,147.35285714285715,147.16857142857143,2.032557619402355
2021-08-20,147.44,148.5,146.78,148.19,148.19,60549630.0,1.7199999999999989,0.75,148.65,147.54357142857143,147.2347619047619,1.7316081157891174
2021-08-23,148.31,150.19,147.89,149.71,149.71,60131810.0,2.3000000000000114,1.4000000000000057,148.7671428571429,147.71142857142857,147.2895238095238,1.7776737072713529
2021-08-24,149.45,150.86,149.15,149.62,149.62,48606428.0,1.710000000000008,0.17000000000001592,148.8414285714286,147.90214285714288,147.31952380952382,1.8045629994676502
2021-08-25,149.81,150.32,147.8,148.36,148.36,58991297.0,2.519999999999982,-1.4499999999999886,148.44714285714286,147.99499999999998,147.3952380952381,1.4994633960822652
2021-08-26,148.35,149.12,147.51,147.54,147.54,48597195.0,1.6100000000000136,-0.8100000000000023,148.06857142857143,148.095,147.51714285714286,1.308465113169268
2021-08-27,147.48,148.75,146.83,148.6,148.6,55802388.0,1.9199999999999875,1.1200000000000045,148.38857142857142,148.27428571428572,147.65809523809526,1.0738471115795405
2021-08-30,149.0,153.49,148.61,153.12,153.12,90956723.0,4.8799999999999955,4.1200000000000045,149.3057142857143,148.8114285714286,148.0038095238095,1.8513945837562513
2021-08-31,152.66,152.8,151.29,151.83,151.83,86453117.0,1.5100000000000193,-0.8299999999999841,149.82571428571427,149.23785714285714,148.30428571428573,1.9916647738584545
2021-09-01,152.83,154.98,152.34,152.51,152.51,80313711.0,2.6399999999999864,-0.3200000000000216,150.22571428571428,149.49642857142857,148.5495238095238,2.231306471874409
2021-09-02,153.87,154.72,152.4,153.65,153.65,71171317.0,2.319999999999993,-0.21999999999999886,150.8014285714286,149.82142857142858,148.86857142857144,2.546601844101468
2021-09-03,153.76,154.63,153.09,154.3,154.3,57866066.0,1.539999999999992,0.5400000000000205,151.65,150.04857142857142,149.21333333333334,2.586825596492103
2021-09-07,154.97,157.26,154.39,156.69,156.69,82278261.0,2.8700000000000045,1.7199999999999989,152.95714285714286,150.51285714285714,149.71571428571428,2.473160692216306
2021-09-08,156.98,157.04,153.975,155.11,155.11,74420207.0,3.0649999999999977,-1.8699999999999761,153.88714285714286,151.13785714285717,150.1452380952381,1.647975670185647
2021-09-09,155.49,156.11,153.95,154.07,154.07,57305730.0,2.160000000000025,-1.420000000000016,154.02285714285716,151.66428571428574,150.54857142857142,1.6130169898435138
2021-09-10,155.0,155.48,148.7,148.97,148.97,140893235.0,6.780000000000001,-6.030000000000001,153.6142857142857,151.72,150.69666666666666,2.4209217056241092
2021-09-13,150.63,151.42,148.75,149.55,149.55,102404329.0,2.6699999999999875,-1.079999999999984,153.1914285714286,151.70857142857145,150.72809523809525,2.863927539652669
2021-09-14,150.35,151.07,146.91,148.12,148.12,109296295.0,4.159999999999997,-2.2299999999999898,152.40142857142857,151.60142857142858,150.68142857142857,3.4242489617989205
2021-09-15,148.56,149.44,146.37,149.03,149.03,83281315.0,3.069999999999993,0.46999999999999886,151.64857142857142,151.64928571428572,150.58190476190478,3.5153777823131547
2021-09-16,148.44,148.97,147.221,148.79,148.79,68034149.0,1.7489999999999952,0.3499999999999943,150.52,151.73857142857145,150.5152380952381,2.8280440826361417
2021-09-17,148.82,148.82,145.76,146.06,146.06,129868824.0,3.0600000000000023,-2.759999999999991,149.22714285714287,151.55714285714288,150.50095238095238,2.419026762189774
2021-09-20,143.8,144.84,141.27,142.94,142.94,123478863.0,3.569999999999993,-0.8600000000000136,147.63714285714286,150.82999999999998,150.32190476190476,2.3624966616252174
2021-09-21,143.93,144.6,142.78,143.43,143.43,75833962.0,1.8199999999999932,-0.5,146.8457142857143,150.23000000000002,150.0952380952381,2.7394455469604906
2021-09-22,144.45,146.43,143.7001,145.85,145.85,76404341.0,2.729900000000015,1.4000000000000057,146.31714285714287,149.75428571428571,149.91142857142856,2.4748718100520226
2021-09-23,146.65,147.08,145.64,146.83,146.83,64838170.0,1.4400000000000261,0.18000000000000682,146.13285714285715,149.26714285714283,149.7785714285714,2.363787316191995
2021-09-24,145.66,147.4701,145.56,146.92,146.92,53477869.0,1.9101,1.259999999999991,145.83142857142857,148.74,149.70999999999998,2.0459344122056495
2021-09-27,145.47,145.96,143.82,145.37,145.37,74150729.0,2.140000000000015,-0.09999999999999432,145.34285714285713,147.93142857142857,149.60666666666665,1.5760680430076985
2021-09-28,143.25,144.75,141.69,141.91,141.91,108972340.0,3.0600000000000023,-1.3400000000000034,144.75,146.98857142857145,149.28809523809525,1.988039235025206
2021-09-29,142.47,144.45,142.03,142.83,142.83,74602044.0,2.4199999999999875,0.36000000000001364,144.7342857142857,146.18571428571428,148.79809523809524,2.005092326576218
